subhalo_id,subhalo_flag,logmass,logmass0,logmass1,logmass4,SubhaloCM_x,SubhaloCM_y,SubhaloCM_z,SubhaloVel_x,SubhaloVel_y,SubhaloVel_z,SubhaloHalfmassRad,MassInMaxRad,SubhaloVmax,SubhaloVmaxRad
8,1,11.647152,10.393283,11.583234,10.555261,8072.731934,24390.03125,20883.591797,-913.311584,435.267853,270.353333,30.863125,10.063348,191.930206,0.9512459999999999
11,1,11.425411,9.980780000000001,11.343677,10.557160000000001,7052.748535,23818.259766,20350.101562,-538.551453,-294.42355299999997,-505.909088,16.972178,10.899754,164.30688500000002,8.905804
17,1,11.347348,9.895883999999999,11.314726,9.914086,6441.108397999999,24251.0625,20290.275391,152.550003,323.026154,813.4376219999999,27.491996999999998,10.279755,129.189194,3.4557550000000004
19,1,11.280244999999999,10.199933,11.228812,9.73479,7591.960937999999,23699.552734,21383.580078,-849.522217,518.035889,212.959473,19.645016000000002,10.953233,121.560822,18.402559
29,1,11.070246000000001,9.642655,11.031786,9.743364999999999,8017.576172,24417.417969,21511.207031,190.02117900000002,-407.68737799999997,-1069.7929689999999,15.483538000000001,9.829009,131.933731,1.1736950000000002
37,1,10.944833000000001,9.696527,10.899481,9.574122000000001,6931.454102,24532.080078,20779.855469,461.153168,54.69335600000001,1093.195068,15.469870000000002,10.462714,95.565742,9.623796
44,1,10.846364,9.731142,10.786874000000001,9.555515,7622.302245999999,24506.121094,21489.603516,-799.403564,761.8710940000001,-1067.6759029999998,11.442174000000001,10.285476,100.27775600000001,5.811751
45,1,10.925097000000001,9.702765,10.889669999999999,9.188383,6876.706055,23465.779297,20563.972656,-233.831558,339.222015,828.892273,19.681735999999997,10.341666,83.97758499999999,9.431439
63865,1,12.264796,10.206934,12.174301,11.517632,23486.453125,15643.144531,3282.9892579999996,99.568977,-145.883926,-105.746696,26.864632,10.855052,459.273376,1.028347
63866,1,12.039026,9.626183000000001,11.92511,11.393847000000001,23856.294922,14952.481445,2655.589844,31.633215000000003,-18.928288000000002,-32.736156,20.425767999999998,10.770187,413.165833,1.045133
63867,1,11.924012,10.607455999999999,11.850628,10.953272,23614.328125,14731.089844,3039.529541,124.51723500000001,418.272736,906.900818,23.758923,10.408603999999999,280.869965,0.983614
63868,1,11.730267,10.353069999999999,11.640528999999999,10.889841,23875.734375,15162.935547,3072.141602,96.098129,-1022.682434,-470.38027999999997,15.982689,10.237584,250.915909,0.8313010000000001
63869,1,11.780737,10.436208,11.724967999999999,10.656327000000001,24192.878906,14906.217772999998,2984.8017579999996,-612.7525019999999,373.684967,-209.34393300000002,28.310984,10.056075,205.205399,0.818329
63870,1,11.704526,10.512852,11.627398,10.696302000000001,23660.552734,15424.677734,3036.643555,492.39013700000004,-947.426025,-441.855469,20.158673999999998,10.342121,275.056305,0.88005
63871,1,11.704503,10.333894,11.661442999999998,10.416929,23754.527344,14798.180663999998,3712.6457520000004,-455.86859100000004,439.303558,-201.368942,29.249588,10.055885,205.695206,0.81408
63872,1,11.589683,10.167321000000001,11.524633999999999,10.594866,23833.787109,15089.09668,3445.555908,536.165161,-825.527771,-137.833649,17.353226,11.094396000000001,192.623398,10.144006
63877,1,11.232285000000001,9.825439,11.18678,10.011657000000001,23939.501953,15232.226562,3337.6088870000003,279.93255600000003,-647.9111330000001,635.289185,15.542138000000001,10.656048,132.635712,7.79754
63881,1,11.089396,9.688558,11.051608,9.727678,23327.863281,15817.444336000002,2687.581543,349.30484,273.855103,165.076828,17.817188,10.41028,110.18251799999999,6.416297
63889,1,10.937083,9.673744000000001,10.897138,9.458689,23644.861328,15376.649413999998,3295.435547,1034.631714,-742.324524,294.783112,11.949504,10.474226,106.099396,8.017458999999999
63890,1,10.903336,9.881432,10.85561,8.854085000000001,23682.095703,16474.226562,3302.108643,213.636841,-594.204041,157.391663,20.036998999999998,10.220821,81.390984,7.60169
63892,1,10.922888,9.688276,10.890533999999999,9.050854,23262.556641,15758.405272999998,3620.131348,372.307465,-569.493713,-542.583618,19.582373,10.328835,86.931152,8.545221000000002
63909,1,10.664357,9.609341,10.620242999999999,8.593065,23185.085938,16311.686522999998,2842.14209,302.577881,-497.08456399999994,294.75482200000005,16.790859,10.145903,66.996307,9.441374
96763,1,12.181237,10.260983999999999,12.153739999999999,10.873137,26455.673828,7147.359375,3270.2146,278.760406,263.414001,293.22402999999997,60.930115,10.788528,253.52455099999997,2.895485
96765,1,11.765642,10.711408,11.697141,10.524967,27084.507812,7279.45752,4484.925781,384.111298,457.84612999999996,-373.59500099999997,28.003914,10.143314,191.28643799999998,1.151273
96773,1,11.230021,9.873252,11.181474,10.019618,27366.785156,7814.451172,3579.36084,156.029617,-119.33786,-350.72879,28.461884,9.872697,131.31752,1.310039
96774,1,11.292193,10.033261,11.257571,9.622896,26299.451172,7246.820312000001,3072.234375,43.709305,385.20300299999997,425.81487999999996,29.243614,10.148465,121.307503,2.896896
117251,1,12.715874000000001,11.182425,12.671854,11.541917,15852.063477000002,29990.886719,26476.662109,109.699173,-336.54071,-405.832794,83.47802,10.815164,467.49081399999994,0.905422
117254,1,11.992264,10.908976,11.921499,10.823028,15675.308594,29665.794922000005,26536.556641,-478.372101,-259.796448,-126.805672,41.679375,11.288192,213.869141,12.856625
117255,1,12.014235000000001,10.883704,11.954805,10.743367,15325.089844,29460.751952999995,26849.775391000003,447.699005,-88.34616899999999,-418.564117,41.012229999999995,10.235197,273.580627,0.695437
117256,1,11.601053,10.344305,11.467606,10.920591,15329.556641,29357.507812,25814.892578,-28.634731,419.739471,-345.305908,12.858801,10.231895,295.09314,0.59321
117257,1,11.704166,10.380816000000001,11.663461999999999,10.326442,16309.875977000002,29457.511719,26606.896484,-292.865814,-406.86489900000004,152.040924,43.213535,10.992514,151.421234,12.982916000000001
117258,1,11.582417,10.062156,11.530361,10.498786,16255.951172,29240.335938,26132.267578,-218.30542000000003,-127.536736,214.06327799999997,29.027572999999997,10.209688,198.65063500000002,1.243768
117260,1,11.467149000000001,10.559658,11.374504,10.301546,15702.835938,29237.076172000005,25753.494141,610.639404,436.73382599999997,226.80888399999998,19.294781,11.101299000000001,152.30195600000002,16.486126000000002
117263,1,11.272273,10.291518,11.182364,10.187953,15716.21582,30104.636719,26564.794922,238.25787400000002,-2.265597,-543.756653,14.517904000000001,10.736334,143.627167,8.000026
117264,1,11.321507,10.144413,11.257563000000001,10.167972,15546.99707,29724.558594,26139.523438,-258.947205,-553.772644,128.13108799999998,17.498745,9.802225,141.098465,0.964807
117265,1,11.232975,10.083909,11.139583,10.320461,16020.233397999998,29011.277344,25881.105469,156.157242,-415.98114,231.692398,11.653591,10.655292,153.815674,5.787958000000001
117266,1,10.999029,10.221107,10.766791,10.391757,15329.336913999998,29480.855469,26868.074219,216.936127,-123.244606,-499.783051,5.317456,10.729105,168.658707,5.705831
117267,1,11.267653999999999,9.788368,11.210367,10.223243,16197.446288999998,29405.482422000005,25610.884766,203.463074,-69.512764,77.796906,16.091155999999998,10.656665,146.04496799999998,6.4406
117268,1,11.191608,9.989688000000001,11.124416,10.096391,16327.040038999998,29044.433594,25933.691406,176.686218,-205.868774,142.408096,17.104382,10.528381,132.6772,5.80796
117269,1,11.226859,10.238608000000001,11.161709,9.788893,16019.427734,29967.597656,26319.599609,243.346191,-616.700867,-174.22229,16.559603,10.904507,124.27726000000001,15.738238
117270,1,11.153528,9.989765,11.081782,10.075353,15802.830078,28934.533202999995,25761.757812,74.088081,-367.622589,219.222321,14.354906,10.556001,126.83054399999999,6.773111999999999
117272,1,10.973184,9.933183,10.868103,10.06471,15667.460938,29600.824219,26457.117188,-422.70437599999997,-241.60992400000003,-209.341812,9.199178,10.061233999999999,135.716629,1.893232
117280,1,10.827078,9.695879,10.774447,9.429993,15644.066406,29601.132812,26663.888672,-344.646362,-402.501892,55.204781000000004,14.231086999999999,10.194892,86.520767,6.337145
117291,1,10.629211,9.843662,10.545628,8.679224000000001,15286.046875,28814.857422000005,26450.884766,-8.329514999999999,428.31210300000004,-545.879272,16.239662,10.109003999999999,65.404083,9.099728
143881,1,12.734589,11.380262,12.690386,11.454335,19896.052734,4876.937011999999,31212.171875,355.978699,-39.190360999999996,49.218502,90.170563,10.777838000000001,422.3797,1.0178049999999998
143882,1,12.541362,11.137215,12.487091,11.432684,21913.775391,5525.77002,31517.316406,-394.563263,-51.088017,-133.777222,59.504794999999994,8.791711,531.463989,0.0066370000000000005
143883,1,12.274691,10.366071,12.217775999999999,11.316902,21273.419922,5485.830078,31021.382812,-79.521416,-82.538528,159.19801299999997,37.503662,10.763081,420.706879,0.9916360000000001
143884,1,12.107356,10.377998,12.019338000000001,11.323341000000001,21148.798828,5508.132324,31218.552733999997,-328.105438,-171.284607,88.80252800000001,23.503639,10.591951,362.217529,0.902075
143885,1,11.968891000000001,10.477611999999999,11.837049,11.329027,21058.298828,5296.894043,31073.417969,35.105098999999996,45.593029,79.702805,14.502459,10.796257,435.209137,1.00021
143886,1,11.648146,10.407489,11.437594,11.161452,20970.376953,5131.921386999999,31051.601562,263.251648,330.112732,205.56956499999998,7.939913000000001,10.553047,321.423187,1.047427
143887,1,11.815666,10.311900999999999,11.740445,10.921012,20882.617188,5381.598633,31387.951172000005,-398.184052,-119.879906,235.960953,20.119267999999998,10.342147,275.245117,0.8788969999999999
143888,1,11.635972,9.924182,11.509517,11.002786,21034.298828,5319.401855,30869.025391000003,4.117062000000001,-165.16308600000002,313.683197,11.347679,10.556144999999999,339.851318,0.943632
143889,1,11.065119000000001,9.916495,10.874985,10.516086999999999,21333.726562,5516.864746,31080.488281,22.364276999999998,-157.012909,83.367935,5.5126040000000005,10.117322,201.68338,0.975499
143890,1,11.299653999999999,9.952955000000001,11.249156,10.109964999999999,20628.945312,5398.62793,31337.169922000005,398.831848,-483.83654800000005,-175.925598,19.913563,10.443189,134.757385,4.627226
143893,1,11.048639999999999,10.054877000000001,10.991549000000001,9.384596,20035.429688,5102.751953,31307.974608999997,3.071365,256.356812,-186.253738,19.230158,10.595777,95.651306,13.050428
143894,1,11.076934,9.635736999999999,11.050507000000001,9.433784,21060.330078,5579.302734000001,31636.486327999995,-490.157227,-300.336548,-59.174393,20.872889,10.324407,98.636887,6.5698929999999995
143896,1,10.875261,9.782821,10.80931,9.652743,21477.982422,5643.628418,30891.404297000005,-12.315042,409.27243,524.068604,11.511536,10.329714,101.989929,6.2205580000000005
143897,1,10.8702,9.77205,10.818342999999999,9.384125,19766.751953,4699.890625,31243.652344,496.603638,239.518356,32.341438000000004,13.616810999999998,10.321675,92.274475,7.460211999999999
143898,1,10.889878999999999,9.721029,10.853335000000001,8.997407,19763.574219,4825.695312,30956.855469,17.978428,-75.680588,-39.259651,16.383837,10.24114,87.764877,6.850778
167393,1,12.915421,11.599098,12.868395,11.649881,17228.904297,34433.078125,28915.982422000005,-131.381454,49.034683,135.642853,89.969376,10.964853,463.010834,1.302871
167394,1,12.332235,10.976836,12.273425999999999,11.247792,17513.917969,34373.347656,28404.589844,226.481873,347.85257,78.500916,55.447254,10.543127,350.585571,0.8605360000000001
167395,1,11.971728,10.618799000000001,11.881703,11.125257000000001,17153.707031,250.47451800000002,29433.59375,167.084579,-212.83035299999997,-409.625031,23.850832,10.60188,362.921021,0.919359
167396,1,11.677823,10.235127,11.627966,10.53682,17236.65625,34860.746094,29267.751952999995,-231.575302,345.730591,-329.684753,28.403999,10.605644999999999,175.113724,3.9832669999999997
167397,1,11.268628999999999,10.081896,11.159578999999999,10.463722,17110.121094,34343.101562,29091.748047000005,-284.10849,132.19851699999998,25.830404,9.421091,10.788233,178.426605,5.841799
167400,1,11.245384,10.105354,11.185082000000001,10.002186,17137.654297,34998.207031,29058.103516000003,-78.267891,-318.999573,153.65121499999998,17.673761,10.821627000000001,124.97923300000001,12.858238
167403,1,11.101536,9.725844,11.066236,9.656021,16765.060547,373.36328100000003,29815.210938,4.099009,171.19545,-406.859619,17.449717,10.528787,113.80098000000001,7.901878
184932,1,12.034891,9.997059,11.963791,11.186053,24151.845703,4986.638672,5289.721191,63.47736,98.001007,152.37651100000002,25.632355,10.536703999999999,314.391846,1.0543690000000001
184933,1,11.939657,10.927666,11.877752000000001,10.489922,24169.742188,4475.851074,6613.447265999999,119.35122700000001,339.953156,-440.4487,42.216251,11.656343,176.710693,43.959019
184935,1,11.334546000000001,9.810181,11.114474000000001,10.898175,23952.966797,4823.490723,5729.173828,-464.489441,-106.63768799999998,-250.14061,5.327575,10.566937,361.29537999999997,0.8559389999999999
184936,1,11.468346,10.371089,11.368957,10.563347,23306.611328,4954.6875,5576.867676,68.05841099999999,-30.540616999999997,-58.186896999999995,17.085068,11.012931,163.93692,11.609385000000001
184938,1,11.483203999999999,10.554803999999999,11.417957000000001,9.816211000000001,24019.921875,4490.25293,6050.819336,-33.346844,697.031555,-84.739548,33.021065,11.208007,118.162155,35.017196999999996
184939,1,11.429494,10.086291000000001,11.374305,10.295689,24160.285156,4685.414551,5803.138672,-383.580658,506.516602,-321.96911600000004,18.380985,9.969185000000001,230.55001800000002,0.5307689999999999
184940,1,11.1719,9.67324,11.064817999999999,10.442018,24245.589844,4817.519043,6248.620605,143.182343,15.078507,-99.810158,11.299169000000001,9.945005,188.70001200000002,0.749398
184941,1,11.310482,9.988116999999999,11.267821000000001,9.971726,24577.191406,4421.773926,5946.178711,-131.283386,404.713135,-373.94189500000005,23.145857,10.42596,137.90596000000002,4.2465
184950,1,10.835709,9.815697,10.778691,9.274166000000001,23744.578125,4934.507812,5300.135254,656.854614,60.628657999999994,363.243225,14.546281,10.482517999999999,84.638512,12.841377
184957,1,10.318788,9.680109,10.160333999999999,9.197757000000001,24011.539062,4497.415039,6054.646973,59.282978,739.6375730000001,-122.349602,3.5091660000000005,10.170767999999999,96.03112800000001,4.8661650000000005
198183,1,11.263222,9.778852,11.199246,10.278456,31818.466797000005,30201.794922000005,12027.5,-463.62963899999994,-457.81726100000003,41.543514,12.958057,10.022978,203.173462,0.7735569999999999
198184,1,11.208364,10.215247,11.124784,10.073717,32130.263672000005,30113.146483999997,12603.251953,-226.76915,36.144653000000005,-481.779358,15.890701000000002,10.551267999999999,134.937241,5.918883
198185,1,10.931653,9.806524000000001,10.731864999999999,10.398789,31876.851562,30241.423827999995,12261.856445,-227.63792400000003,173.820129,70.115997,6.2943489999999995,10.526702,144.541473,4.87475
208812,1,12.186309,11.059265,12.131081,10.83647,3757.3867189999996,19487.414062,13260.902344,241.69305400000002,-101.213936,-231.9431,66.24652900000001,10.041961,230.86529500000003,0.62588
208813,1,11.266603,10.055703,11.176542999999999,10.365468,3231.151611,18700.445312,12985.007812,67.691299,179.32093799999998,261.644409,13.4967,10.738334,147.782654,7.591322999999999
208814,1,11.224836999999999,10.088021000000001,11.161678,10.018868,3324.996582,18686.509766,12896.242188,527.907471,193.403885,-50.446053000000006,17.189041,10.440812,136.003601,4.518019000000001
208815,1,11.222432000000001,10.310825999999999,11.159075999999999,9.340928,3480.299072,18114.037109,13027.950195,285.988098,226.81578100000002,184.554596,24.197308,10.755771000000001,105.396652,15.536397000000001
208817,1,10.703314,9.622358,10.525667,10.104477000000001,3786.822754,19502.927734,13268.162109,71.53274499999999,-86.654503,-184.052536,3.686203,9.638387,173.04634099999998,0.43984399999999996
208825,1,10.58287,9.771103,10.49259,9.105622,3704.175293,18833.083984,13090.883789,-832.8751219999999,-160.715881,408.795502,8.123488,10.319528,84.626312,8.825689
220596,1,11.942502000000001,9.858641,11.774495,11.436297999999999,9536.510742,8935.369141,2234.341309,-10.061760000000001,-37.803596,-30.245226000000002,11.539114999999999,10.902413000000001,489.530518,1.009452
220597,1,11.492363000000001,10.363147999999999,11.35101,10.800241,9502.246094,8909.273438,2316.592041,-629.556946,94.09925799999999,208.62536599999999,10.056055,11.100699,217.266006,8.089974
220598,1,11.239048,10.369253,11.118816,10.267398,9539.911133,8980.191406,2023.581299,-47.46402,-84.021805,255.374588,11.680413,10.889431,150.392853,10.380278
220599,1,11.045181,9.892116,10.938928,10.210104,9346.888672,8813.698242,1915.918091,66.09668,-103.648064,-149.813965,9.588462,9.849563999999999,165.02034,0.786538
220600,1,11.106278999999999,9.709822,11.034334,10.15677,9920.019531,8664.287109,2314.680664,-63.735279000000006,261.981842,-293.720642,11.356862,10.391618,140.434189,3.783642
220602,1,11.177685,9.746961,11.145785,9.704378,9114.880859,8548.77832,2336.614746,147.406876,-200.69252,-447.862671,21.401182000000002,10.393532,121.064613,5.11362
229934,1,11.920586,9.99504,11.879292999999999,10.815222,11.245595,30524.257812,19134.291016,73.397713,-175.991287,-436.895447,28.384854999999998,10.561961,356.839142,0.867455
229935,1,11.695276,10.199911,11.615748,10.825954,34782.03125,30231.113281,18977.833984,-255.101608,-141.642868,-21.371035,21.770185,10.440934,229.631454,1.5852620000000002
229936,1,11.683973,10.633578,11.595263000000001,10.663227000000001,552.486023,29826.1875,19381.771484,221.15217599999997,-165.49041699999998,-126.750351,29.180103000000003,10.03471,264.514343,0.468858
229937,1,11.73284,10.007658000000001,11.702736,10.412623,34684.136719,30026.449219,19316.21875,228.08757000000003,-275.099945,379.569031,34.845646,10.036384,233.95930499999997,0.601637
229939,1,10.919667,9.830072999999999,10.839967,9.85472,460.819122,30098.828125,19318.800781,246.976593,-120.38079099999999,-506.440491,10.290771000000001,10.433513,113.126129,6.42124
229942,1,10.838610000000001,9.980928,10.765941,9.022718,34812.632812,30465.486327999995,18709.242188,225.81874100000002,-497.66363499999994,226.189972,16.877205,10.456074000000001,79.51589200000001,13.689782999999998
242789,1,12.369850999999999,10.712784,12.299425999999999,11.475013,21457.849609,20106.642578,15752.856445,23.881933,-151.749557,-398.944733,33.184715000000004,10.717651,401.243622,0.9818959999999999
242790,1,12.326126,10.967439,12.25357,11.366723,21422.712891,19723.748047,15763.088866999999,-45.391174,255.121643,-199.14695700000001,34.047855,10.635246,395.260498,0.8369690000000001
242791,1,11.371785000000001,9.935134,11.257726,10.659088,21525.761719,20207.681641,15676.101562,-113.641792,-475.19393899999994,-242.334137,10.76469,10.028721,212.60762000000003,0.715832
242793,1,10.983692,9.666578,10.785702,10.485109,21561.980469,19852.748047,15666.324219,-16.625456,16.102175,437.22708099999994,6.340065,10.042518,167.65097,1.188333
242794,1,11.174741000000001,10.034775999999999,11.085827,10.225760000000001,21132.619141,19719.324219,15589.900391,6.119307,174.585373,-172.623764,11.550455,10.496847,144.745178,4.5381089999999995
242796,1,10.998418,9.729447,10.964226,9.337153,21439.003906,19572.056641,15988.069336000002,-208.291153,-173.739716,-102.649712,15.606968,10.583573,99.264526,11.782014
242797,1,10.920492999999999,9.624983,10.869416000000001,9.699317,21213.996094,20516.414062,16292.47168,-107.68321999999999,-54.087582,-313.182434,15.738825,9.877895,113.414978,1.777398
242798,1,10.85448,9.802583,10.811428999999999,8.602824,21067.099609,20317.552734,16284.162109,-109.515556,-368.235657,-223.981171,20.538185000000002,10.376603999999999,75.13176,12.770118
253862,1,12.151164,10.858386999999999,12.098742,10.947804,751.777771,6064.095703,27807.744141000003,289.714203,0.307641,-118.158165,55.945983999999996,10.094381,235.548325,0.678369
253864,1,11.645666,10.553158999999999,11.582417999999999,10.383245,1577.694946,5428.500977000001,26687.744141,-158.24723799999998,13.615388000000001,403.511169,30.166834,11.1317,155.232071,17.020342000000003
253866,1,11.047101,10.088594,10.978909,9.592792,1008.4349369999999,6260.811522999999,26874.636719,316.90567000000004,-286.033722,-240.462448,17.467157,10.325458,102.67227199999999,6.078297
264884,1,11.784206,10.216337,11.676298,11.068902,21572.214844,2160.067139,14921.816406,-38.653023,-15.439371,-114.50501299999999,17.201437,10.291578,268.063324,0.8247700000000001
264886,1,11.739328,10.523607,11.635173,10.920862,21654.068359,2273.588623,14860.106445,372.59078999999997,265.717804,-422.022644,17.908888,10.255359,301.056732,0.601593
264887,1,11.789161,10.354219,11.724997,10.790911,22051.658203,2227.5778809999997,14537.639647999998,-89.006485,-277.388733,449.84353600000003,27.165026,10.233155,216.47775299999998,1.1055030000000001
264888,1,11.195775,10.162436999999999,11.111024,10.122653,21654.265625,2021.805786,14613.697266,-371.221893,-426.64520300000004,-168.343262,11.606859,10.810262,143.78566,9.463753
264890,1,11.083292,10.092419999999999,10.97966,10.124804,21879.607422,2014.144409,14904.220703,320.543304,-211.94184900000002,209.220245,13.021533,10.632991,124.283974,8.421603999999999
264892,1,10.9209,9.744435000000001,10.881908000000001,9.203977,21567.767578,1919.667603,15185.979491999999,230.76335099999997,406.960846,-168.418793,21.458220999999998,10.268393,77.808685,9.280625
275547,1,11.445584,9.813794999999999,11.393866000000001,10.393976,5020.785645,22302.912109,17375.019531,13.533278,159.529007,270.113159,18.731983,10.72462,168.711029,5.6437349999999995
275548,1,11.444004,10.067978,11.390825999999999,10.3079,5271.570801,22659.197266,16181.568359,157.93455500000002,136.211746,444.344666,21.758615,10.785532,161.767593,7.062844999999999
275549,1,11.355863000000001,10.271403,11.28476,10.192234,5027.44043,21976.044922,16415.923828,474.206055,175.18554699999999,602.340332,16.910845000000002,11.087163,142.592773,18.205322
282782,1,10.855906,9.916933,10.747561,9.879122,814.193542,21127.986328,6088.370605,77.118629,-406.825928,-247.32899500000002,8.481330999999999,10.407989,115.658173,5.792603
282783,1,10.85591,9.995273,10.753534,9.713077,691.731018,20943.910156,6296.598145,-14.879170000000002,54.608723,-258.674744,9.641941000000001,10.45285,107.57534,7.424283999999999
282784,1,10.946981,9.669178,10.901442999999999,9.61607,736.5457759999999,20560.730469,6326.908203,-23.210722,-424.46914699999996,205.074387,15.917777,10.327005,101.898613,6.1929669999999994
282787,1,10.538836,9.616746000000001,10.480066,8.3758,672.193298,21076.070312,5864.811522999999,-187.773987,-337.772491,626.2810059999999,11.784855,10.202425,66.72416700000001,10.841785
289386,1,11.111121,9.866307,11.025352,10.19793,1031.346558,16195.881836000002,12018.287109,176.019394,791.13562,-309.14169300000003,8.477352,10.719629,153.02478,6.78171
289387,1,11.176843,10.143049000000001,11.112185,9.836786,318.63266,15880.141602000002,11822.214844,126.2873,46.661640000000006,109.359146,16.732982999999997,10.753003,118.97083300000001,12.115808
289389,1,11.092184,9.715653,11.046913,9.844842,381.206299,15482.512695,12028.230469,48.461067,32.320171,40.957218,14.437982,9.75553,155.829285,0.710388
